"filename", "language", "Markdown", "YAML", "Dart", "C++", "JSON", "HTML", "XML", "Log", "comment", "blank", "total"
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/friendship_screen/view/friendship_screen.dart", "Dart", 0, 0, 110, 0, 0, 0, 0, 0, 0, 6, 116
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/friendship_screen/widgets/about_me_bloc.dart", "Dart", 0, 0, 69, 0, 0, 0, 0, 0, 0, 4, 73
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/friendship_screen/widgets/bottom_action_button.dart", "Dart", 0, 0, 60, 0, 0, 0, 0, 0, 0, 3, 63
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/friendship_screen/widgets/bottom_content.dart", "Dart", 0, 0, 137, 0, 0, 0, 0, 0, 0, 4, 141
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/friendship_screen/widgets/custom_gradient.dart", "Dart", 0, 0, 21, 0, 0, 0, 0, 0, 0, 3, 24
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/friendship_screen/widgets/date_appbar.dart", "Dart", 0, 0, 118, 0, 0, 0, 0, 0, 0, 4, 122
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/friendship_screen/widgets/form_info.dart", "Dart", 0, 0, 173, 0, 0, 0, 0, 0, 0, 3, 176
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/friendship_screen/widgets/interest_bloc.dart", "Dart", 0, 0, 73, 0, 0, 0, 0, 0, 0, 4, 77
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/friendship_screen/widgets/match_card.dart", "Dart", 0, 0, 107, 0, 0, 0, 0, 0, 0, 3, 110
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/friendship_screen/widgets/mutual_sympathy.dart", "Dart", 0, 0, 53, 0, 0, 0, 0, 0, 0, 3, 56
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/friendship_screen/widgets/my_form_button.dart", "Dart", 0, 0, 47, 0, 0, 0, 0, 0, 0, 3, 50
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/friendship_screen/widgets/my_likers_bloc.dart", "Dart", 0, 0, 58, 0, 0, 0, 0, 0, 0, 3, 61
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/friendship_screen/widgets/page_switcher.dart", "Dart", 0, 0, 58, 0, 0, 0, 0, 0, 0, 3, 61
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/friendship_screen/widgets/user_card.dart", "Dart", 0, 0, 114, 0, 0, 0, 0, 0, 0, 7, 121
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/friendship_screen/widgets/user_info_header.dart", "Dart", 0, 0, 88, 0, 0, 0, 0, 0, 0, 4, 92
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/friendship_screen/widgets/view_forms_button.dart", "Dart", 0, 0, 44, 0, 0, 0, 0, 0, 0, 3, 47
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/home_screen/home_screen.dart", "Dart", 0, 0, 78, 0, 0, 0, 0, 0, 0, 6, 84
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/map_screen/view/map_screen.dart", "Dart", 0, 0, 252, 0, 0, 0, 0, 0, 3, 30, 285
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/map_screen/widgets/all_date_button.dart", "Dart", 0, 0, 31, 0, 0, 0, 0, 0, 0, 3, 34
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/map_screen/widgets/all_date_sheet.dart", "Dart", 0, 0, 36, 0, 0, 0, 0, 0, 0, 4, 40
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/map_screen/widgets/all_date_sheet_find.dart", "Dart", 0, 0, 58, 0, 0, 0, 0, 0, 0, 3, 61
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/map_screen/widgets/all_date_sheet_header.dart", "Dart", 0, 0, 91, 0, 0, 0, 0, 0, 13, 3, 107
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/map_screen/widgets/all_date_sheet_my_date.dart", "Dart", 0, 0, 58, 0, 0, 0, 0, 0, 0, 3, 61
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/map_screen/widgets/my_date_card.dart", "Dart", 0, 0, 121, 0, 0, 0, 0, 0, 0, 3, 124
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/map_screen/widgets/my_location.dart", "Dart", 0, 0, 44, 0, 0, 0, 0, 0, 0, 3, 47
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/map_screen/widgets/my_pos_button.dart", "Dart", 0, 0, 57, 0, 0, 0, 0, 0, 0, 3, 60
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/map_screen/widgets/zoom_buttons.dart", "Dart", 0, 0, 81, 0, 0, 0, 0, 0, 0, 3, 84
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/meets_screen/bloc/meets_bloc.dart", "Dart", 0, 0, 19, 0, 0, 0, 0, 0, 7, 3, 29
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/meets_screen/bloc/meets_event.dart", "Dart", 0, 0, 42, 0, 0, 0, 0, 0, 0, 8, 50
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/meets_screen/bloc/meets_state.dart", "Dart", 0, 0, 34, 0, 0, 0, 0, 0, 0, 9, 43
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/meets_screen/view/meets_screen.dart", "Dart", 0, 0, 155, 0, 0, 0, 0, 0, 0, 8, 163
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/meets_screen/widgets/city_selector.dart", "Dart", 0, 0, 30, 0, 0, 0, 0, 0, 0, 3, 33
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/meets_screen/widgets/create_meets_content.dart", "Dart", 0, 0, 104, 0, 0, 0, 0, 0, 0, 8, 112
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/meets_screen/widgets/find_meets_content.dart", "Dart", 0, 0, 71, 0, 0, 0, 0, 0, 0, 6, 77
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/meets_screen/widgets/loading_content.dart", "Dart", 0, 0, 37, 0, 0, 0, 0, 0, 0, 3, 40
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/meets_screen/widgets/meet_info_date.dart", "Dart", 0, 0, 79, 0, 0, 0, 0, 0, 0, 3, 82
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/meets_screen/widgets/meet_info_desc.dart", "Dart", 0, 0, 54, 0, 0, 0, 0, 0, 0, 3, 57
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/meets_screen/widgets/meet_info_header.dart", "Dart", 0, 0, 89, 0, 0, 0, 0, 0, 0, 4, 93
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/meets_screen/widgets/meet_info_place.dart", "Dart", 0, 0, 83, 0, 0, 0, 0, 0, 0, 3, 86
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/meets_screen/widgets/meets_card.dart", "Dart", 0, 0, 65, 0, 0, 0, 0, 0, 0, 3, 68
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/meets_screen/widgets/meets_choice_place.dart", "Dart", 0, 0, 75, 0, 0, 0, 0, 0, 0, 3, 78
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/meets_screen/widgets/meets_date_choice.dart", "Dart", 0, 0, 69, 0, 0, 0, 0, 0, 0, 4, 73
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/meets_screen/widgets/meets_desc_field.dart", "Dart", 0, 0, 62, 0, 0, 0, 0, 0, 0, 4, 66
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/meets_screen/widgets/meets_header.dart", "Dart", 0, 0, 116, 0, 0, 0, 0, 0, 0, 5, 121
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/meets_screen/widgets/meets_info_sheet.dart", "Dart", 0, 0, 55, 0, 0, 0, 0, 0, 0, 3, 58
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/meets_screen/widgets/meets_members_count.dart", "Dart", 0, 0, 77, 0, 0, 0, 0, 0, 0, 5, 82
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/meets_screen/widgets/meets_name_field.dart", "Dart", 0, 0, 68, 0, 0, 0, 0, 0, 0, 4, 72
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/meets_screen/widgets/meets_search.dart", "Dart", 0, 0, 24, 0, 0, 0, 0, 0, 0, 3, 27
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/meets_screen/widgets/my_meets_content.dart", "Dart", 0, 0, 30, 0, 0, 0, 0, 0, 0, 3, 33
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/meets_screen/widgets/select_meets_page.dart", "Dart", 0, 0, 39, 0, 0, 0, 0, 0, 0, 4, 43
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/meets_screen/widgets/upload_photo_content.dart", "Dart", 0, 0, 74, 0, 0, 0, 0, 0, 0, 6, 80
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/messanger_screen/bloc/messanger_bloc.dart", "Dart", 0, 0, 55, 0, 0, 0, 0, 0, 0, 8, 63
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/messanger_screen/bloc/messanger_event.dart", "Dart", 0, 0, 6, 0, 0, 0, 0, 0, 0, 3, 9
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/messanger_screen/bloc/messanger_state.dart", "Dart", 0, 0, 24, 0, 0, 0, 0, 0, 0, 7, 31
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/messanger_screen/view/messanger_screen.dart", "Dart", 0, 0, 112, 0, 0, 0, 0, 0, 0, 5, 117
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/messanger_screen/widgets/all_chats_content.dart", "Dart", 0, 0, 8, 0, 0, 0, 0, 0, 0, 3, 11
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/messanger_screen/widgets/all_messages.dart", "Dart", 0, 0, 50, 0, 0, 0, 0, 0, 2, 3, 55
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/messanger_screen/widgets/anon_buttons.dart", "Dart", 0, 0, 64, 0, 0, 0, 0, 0, 0, 3, 67
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/messanger_screen/widgets/anon_chat.dart", "Dart", 0, 0, 82, 0, 0, 0, 0, 0, 0, 3, 85
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/messanger_screen/widgets/messanger_header.dart", "Dart", 0, 0, 52, 0, 0, 0, 0, 0, 0, 3, 55
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/messanger_screen/widgets/normal_chat.dart", "Dart", 0, 0, 84, 0, 0, 0, 0, 0, 16, 3, 103
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/messanger_screen/widgets/pinned_chats.dart", "Dart", 0, 0, 36, 0, 0, 0, 0, 0, 3, 3, 42
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/messanger_screen/widgets/search_button.dart", "Dart", 0, 0, 22, 0, 0, 0, 0, 0, 0, 3, 25
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/messanger_screen/widgets/select_chat.dart", "Dart", 0, 0, 45, 0, 0, 0, 0, 0, 0, 5, 50
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/news_screen/bloc/news_bloc.dart", "Dart", 0, 0, 23, 0, 0, 0, 0, 0, 0, 3, 26
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/news_screen/bloc/news_event.dart", "Dart", 0, 0, 6, 0, 0, 0, 0, 0, 0, 3, 9
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/news_screen/bloc/news_state.dart", "Dart", 0, 0, 22, 0, 0, 0, 0, 0, 0, 7, 29
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/news_screen/utils/carousel_timer.dart", "Dart", 0, 0, 15, 0, 0, 0, 0, 0, 0, 3, 18
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/news_screen/view/news_screen.dart", "Dart", 0, 0, 119, 0, 0, 0, 0, 0, 0, 8, 127
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/news_screen/widget/appbar_header.dart", "Dart", 0, 0, 28, 0, 0, 0, 0, 0, 0, 3, 31
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/news_screen/widget/bottom_app_bar_content.dart", "Dart", 0, 0, 78, 0, 0, 0, 0, 0, 1, 8, 87
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/news_screen/widget/date_rating_bar.dart", "Dart", 0, 0, 50, 0, 0, 0, 0, 0, 0, 4, 54
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/news_screen/widget/drawer_tile.dart", "Dart", 0, 0, 45, 0, 0, 0, 0, 0, 0, 3, 48
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/news_screen/widget/news_app_info.dart", "Dart", 0, 0, 80, 0, 0, 0, 0, 0, 0, 3, 83
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/news_screen/widget/news_category_bloc.dart", "Dart", 0, 0, 48, 0, 0, 0, 0, 0, 0, 3, 51
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/news_screen/widget/news_category_card.dart", "Dart", 0, 0, 50, 0, 0, 0, 0, 0, 0, 4, 54
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/news_screen/widget/news_date.dart", "Dart", 0, 0, 141, 0, 0, 0, 0, 0, 0, 3, 144
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/news_screen/widget/news_date_feedback.dart", "Dart", 0, 0, 168, 0, 0, 0, 0, 0, 0, 3, 171
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/news_screen/widget/news_drawer.dart", "Dart", 0, 0, 172, 0, 0, 0, 0, 0, 0, 3, 175
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/news_screen/widget/news_friend_ship.dart", "Dart", 0, 0, 80, 0, 0, 0, 0, 0, 0, 3, 83
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/news_screen/widget/news_header.dart", "Dart", 0, 0, 19, 0, 0, 0, 0, 0, 0, 3, 22
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/news_screen/widget/news_match.dart", "Dart", 0, 0, 128, 0, 0, 0, 0, 0, 0, 3, 131
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/news_screen/widget/news_meet_info.dart", "Dart", 0, 0, 79, 0, 0, 0, 0, 0, 0, 3, 82
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/news_screen/widget/news_new_message.dart", "Dart", 0, 0, 86, 0, 0, 0, 0, 0, 0, 3, 89
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/news_screen/widget/promo_card.dart", "Dart", 0, 0, 81, 0, 0, 0, 0, 0, 0, 3, 84
"/Users/macbook/git/mote/mote_app/lib/screens/main_screens/news_screen/widget/welcome_banner.dart", "Dart", 0, 0, 53, 0, 0, 0, 0, 0, 0, 3, 56
"/Users/macbook/git/mote/mote_app/lib/screens/meets_chat_screen/view/meets_chat_screen.dart", "Dart", 0, 0, 155, 0, 0, 0, 0, 0, 0, 17, 172
"/Users/macbook/git/mote/mote_app/lib/screens/meets_chat_screen/view/meets_info_screen.dart", "Dart", 0, 0, 120, 0, 0, 0, 0, 0, 0, 8, 128
"/Users/macbook/git/mote/mote_app/lib/screens/meets_chat_screen/widgets/emoji_picker_widget.dart", "Dart", 0, 0, 15, 0, 0, 0, 0, 0, 0, 3, 18
"/Users/macbook/git/mote/mote_app/lib/screens/meets_chat_screen/widgets/group_message_bubble.dart", "Dart", 0, 0, 96, 0, 0, 0, 0, 0, 0, 3, 99
"/Users/macbook/git/mote/mote_app/lib/screens/meets_chat_screen/widgets/meets_bottom_action.dart", "Dart", 0, 0, 107, 0, 0, 0, 0, 0, 0, 8, 115
"/Users/macbook/git/mote/mote_app/lib/screens/meets_chat_screen/widgets/meets_chat_appbar.dart", "Dart", 0, 0, 82, 0, 0, 0, 0, 0, 0, 4, 86
"/Users/macbook/git/mote/mote_app/lib/screens/meets_chat_screen/widgets/meets_chat_info.dart", "Dart", 0, 0, 29, 0, 0, 0, 0, 0, 0, 3, 32
"/Users/macbook/git/mote/mote_app/lib/screens/meets_chat_screen/widgets/meets_info_about_meet.dart", "Dart", 0, 0, 142, 0, 0, 0, 0, 0, 0, 3, 145
"/Users/macbook/git/mote/mote_app/lib/screens/meets_chat_screen/widgets/meets_info_content.dart", "Dart", 0, 0, 116, 0, 0, 0, 0, 0, 0, 4, 120
"/Users/macbook/git/mote/mote_app/lib/screens/meets_chat_screen/widgets/meets_info_header.dart", "Dart", 0, 0, 76, 0, 0, 0, 0, 0, 0, 5, 81
"/Users/macbook/git/mote/mote_app/lib/screens/meets_chat_screen/widgets/meets_info_selector.dart", "Dart", 0, 0, 61, 0, 0, 0, 0, 0, 0, 3, 64
"/Users/macbook/git/mote/mote_app/lib/screens/menu_screen/view/menu_screen.dart", "Dart", 0, 0, 163, 0, 0, 0, 0, 0, 0, 3, 166
"/Users/macbook/git/mote/mote_app/lib/screens/menu_screen/widgets/menu_tile.dart", "Dart", 0, 0, 42, 0, 0, 0, 0, 0, 0, 3, 45
"/Users/macbook/git/mote/mote_app/lib/screens/pass_screen/view/pass_screen.dart", "Dart", 0, 0, 97, 0, 0, 0, 0, 0, 0, 7, 104
"/Users/macbook/git/mote/mote_app/lib/screens/pass_screen/widgets/by_pass_content.dart", "Dart", 0, 0, 58, 0, 0, 0, 0, 0, 0, 3, 61
"/Users/macbook/git/mote/mote_app/lib/screens/pass_screen/widgets/my_pacc_content.dart", "Dart", 0, 0, 19, 0, 0, 0, 0, 0, 0, 3, 22
"/Users/macbook/git/mote/mote_app/lib/screens/pass_screen/widgets/pass_card.dart", "Dart", 0, 0, 113, 0, 0, 0, 0, 0, 0, 3, 116
"/Users/macbook/git/mote/mote_app/lib/screens/phone_verify_screen/bloc/phone_verify_bloc.dart", "Dart", 0, 0, 18, 0, 0, 0, 0, 0, 0, 3, 21
"/Users/macbook/git/mote/mote_app/lib/screens/phone_verify_screen/bloc/phone_verify_event.dart", "Dart", 0, 0, 10, 0, 0, 0, 0, 0, 0, 4, 14
"/Users/macbook/git/mote/mote_app/lib/screens/phone_verify_screen/bloc/phone_verify_state.dart", "Dart", 0, 0, 18, 0, 0, 0, 0, 0, 0, 6, 24
"/Users/macbook/git/mote/mote_app/lib/screens/phone_verify_screen/view/phone_verify_screen.dart", "Dart", 0, 0, 163, 0, 0, 0, 0, 0, 4, 16, 183
"/Users/macbook/git/mote/mote_app/lib/screens/profile/bloc/profile_bloc.dart", "Dart", 0, 0, 39, 0, 0, 0, 0, 0, 0, 3, 42
"/Users/macbook/git/mote/mote_app/lib/screens/profile/bloc/profile_event.dart", "Dart", 0, 0, 27, 0, 0, 0, 0, 0, 0, 7, 34
"/Users/macbook/git/mote/mote_app/lib/screens/profile/bloc/profile_state.dart", "Dart", 0, 0, 24, 0, 0, 0, 0, 0, 0, 9, 33
"/Users/macbook/git/mote/mote_app/lib/screens/profile/view/profile_photo_screen.dart", "Dart", 0, 0, 13, 0, 0, 0, 0, 0, 0, 3, 16
"/Users/macbook/git/mote/mote_app/lib/screens/profile/view/profile_screen.dart", "Dart", 0, 0, 179, 0, 0, 0, 0, 0, 0, 10, 189
"/Users/macbook/git/mote/mote_app/lib/screens/profile/widgets/Profile_app_bar.dart", "Dart", 0, 0, 90, 0, 0, 0, 0, 0, 0, 3, 93
"/Users/macbook/git/mote/mote_app/lib/screens/profile/widgets/Question_generator.dart", "Dart", 0, 0, 148, 0, 0, 0, 0, 0, 0, 3, 151
"/Users/macbook/git/mote/mote_app/lib/screens/profile/widgets/about_me_edit_sheet.dart", "Dart", 0, 0, 113, 0, 0, 0, 0, 0, 0, 4, 117
"/Users/macbook/git/mote/mote_app/lib/screens/profile/widgets/change_desc_button.dart", "Dart", 0, 0, 59, 0, 0, 0, 0, 0, 0, 3, 62
"/Users/macbook/git/mote/mote_app/lib/screens/profile/widgets/content/que1.dart", "Dart", 0, 0, 69, 0, 0, 0, 0, 0, 0, 3, 72
"/Users/macbook/git/mote/mote_app/lib/screens/profile/widgets/custom_text_button.dart", "Dart", 0, 0, 24, 0, 0, 0, 0, 0, 0, 3, 27
"/Users/macbook/git/mote/mote_app/lib/screens/profile/widgets/profile_about_me.dart", "Dart", 0, 0, 161, 0, 0, 0, 0, 0, 0, 2, 163
"/Users/macbook/git/mote/mote_app/lib/screens/profile/widgets/profile_appbar_content.dart", "Dart", 0, 0, 31, 0, 0, 0, 0, 0, 0, 3, 34
"/Users/macbook/git/mote/mote_app/lib/screens/profile/widgets/profile_indicator.dart", "Dart", 0, 0, 60, 0, 0, 0, 0, 0, 0, 3, 63
"/Users/macbook/git/mote/mote_app/lib/screens/profile/widgets/profile_info.dart", "Dart", 0, 0, 31, 0, 0, 0, 0, 0, 0, 3, 34
"/Users/macbook/git/mote/mote_app/lib/screens/profile/widgets/profile_info_card.dart", "Dart", 0, 0, 42, 0, 0, 0, 0, 0, 0, 3, 45
"/Users/macbook/git/mote/mote_app/lib/screens/profile/widgets/profile_my_photo.dart", "Dart", 0, 0, 67, 0, 0, 0, 0, 0, 12, 4, 83
"/Users/macbook/git/mote/mote_app/lib/screens/profile/widgets/profile_photo_dialog.dart", "Dart", 0, 0, 213, 0, 0, 0, 0, 0, 0, 7, 220
"/Users/macbook/git/mote/mote_app/lib/screens/profile/widgets/profile_photo_tip.dart", "Dart", 0, 0, 39, 0, 0, 0, 0, 0, 0, 3, 42
"/Users/macbook/git/mote/mote_app/lib/screens/profile/widgets/profile_survey_tip.dart", "Dart", 0, 0, 47, 0, 0, 0, 0, 0, 0, 3, 50
"/Users/macbook/git/mote/mote_app/lib/screens/profile/widgets/sheet/about_me_desc_bloc.dart", "Dart", 0, 0, 63, 0, 0, 0, 0, 0, 0, 4, 67
"/Users/macbook/git/mote/mote_app/lib/screens/profile/widgets/sheet/profile_test_bloc.dart", "Dart", 0, 0, 131, 0, 0, 0, 0, 0, 0, 4, 135
"/Users/macbook/git/mote/mote_app/lib/screens/profile/widgets/sheet_user_form.dart", "Dart", 0, 0, 111, 0, 0, 0, 0, 0, 0, 8, 119
"/Users/macbook/git/mote/mote_app/lib/screens/profile/widgets/test_form_card.dart", "Dart", 0, 0, 35, 0, 0, 0, 0, 0, 0, 3, 38
"/Users/macbook/git/mote/mote_app/lib/screens/reg_info_screen/view/reg_info_screen.dart", "Dart", 0, 0, 146, 0, 0, 0, 0, 0, 0, 6, 152
"/Users/macbook/git/mote/mote_app/lib/screens/reg_info_screen/widgets/custom_choice_button.dart", "Dart", 0, 0, 83, 0, 0, 0, 0, 0, 0, 4, 87
"/Users/macbook/git/mote/mote_app/lib/screens/reg_info_screen/widgets/forward_button.dart", "Dart", 0, 0, 51, 0, 0, 0, 0, 0, 0, 3, 54
"/Users/macbook/git/mote/mote_app/lib/screens/reg_info_screen/widgets/interest_bot_sheet.dart", "Dart", 0, 0, 131, 0, 0, 0, 0, 0, 0, 4, 135
"/Users/macbook/git/mote/mote_app/lib/screens/reg_info_screen/widgets/interest_box.dart", "Dart", 0, 0, 73, 0, 0, 0, 0, 0, 0, 4, 77
"/Users/macbook/git/mote/mote_app/lib/screens/reg_info_screen/widgets/interest_button.dart", "Dart", 0, 0, 25, 0, 0, 0, 0, 0, 0, 3, 28
"/Users/macbook/git/mote/mote_app/lib/screens/reg_info_screen/widgets/interest_category_bloc.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/macbook/git/mote/mote_app/lib/screens/reg_info_screen/widgets/interest_sheet_appbar.dart", "Dart", 0, 0, 70, 0, 0, 0, 0, 0, 0, 3, 73
"/Users/macbook/git/mote/mote_app/lib/screens/reg_info_screen/widgets/reg_info_appbar.dart", "Dart", 0, 0, 37, 0, 0, 0, 0, 0, 0, 3, 40
"/Users/macbook/git/mote/mote_app/lib/screens/reg_info_screen/widgets/selected_interest_cards.dart", "Dart", 0, 0, 49, 0, 0, 0, 0, 0, 0, 3, 52
"/Users/macbook/git/mote/mote_app/lib/screens/reg_info_screen/widgets/your_interest.dart", "Dart", 0, 0, 42, 0, 0, 0, 0, 0, 0, 3, 45
"/Users/macbook/git/mote/mote_app/lib/screens/reg_profile_screen/bloc/reg_profile_bloc.dart", "Dart", 0, 0, 57, 0, 0, 0, 0, 0, 2, 5, 64
"/Users/macbook/git/mote/mote_app/lib/screens/reg_profile_screen/bloc/reg_profile_event.dart", "Dart", 0, 0, 35, 0, 0, 0, 0, 0, 0, 5, 40
"/Users/macbook/git/mote/mote_app/lib/screens/reg_profile_screen/bloc/reg_profile_state.dart", "Dart", 0, 0, 34, 0, 0, 0, 0, 0, 0, 11, 45
"/Users/macbook/git/mote/mote_app/lib/screens/reg_profile_screen/utils/get_user_photo.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"/Users/macbook/git/mote/mote_app/lib/screens/reg_profile_screen/view/reg_profile_screen.dart", "Dart", 0, 0, 177, 0, 0, 0, 0, 0, 0, 11, 188
"/Users/macbook/git/mote/mote_app/lib/screens/reg_profile_screen/widgets/custom_app_bar.dart", "Dart", 0, 0, 83, 0, 0, 0, 0, 0, 0, 4, 87
"/Users/macbook/git/mote/mote_app/lib/screens/reg_profile_screen/widgets/desc_dialog.dart", "Dart", 0, 0, 118, 0, 0, 0, 0, 0, 0, 5, 123
"/Users/macbook/git/mote/mote_app/lib/screens/reg_profile_screen/widgets/desc_header.dart", "Dart", 0, 0, 70, 0, 0, 0, 0, 0, 0, 3, 73
"/Users/macbook/git/mote/mote_app/lib/screens/reg_profile_screen/widgets/desc_tip.dart", "Dart", 0, 0, 46, 0, 0, 0, 0, 0, 0, 3, 49
"/Users/macbook/git/mote/mote_app/lib/screens/reg_profile_screen/widgets/iterests_bloc.dart", "Dart", 0, 0, 28, 0, 0, 0, 0, 0, 0, 3, 31
"/Users/macbook/git/mote/mote_app/lib/screens/reg_profile_screen/widgets/my_interest.dart", "Dart", 0, 0, 37, 0, 0, 0, 0, 0, 0, 3, 40
"/Users/macbook/git/mote/mote_app/lib/screens/reg_profile_screen/widgets/my_photo_appbar.dart", "Dart", 0, 0, 23, 0, 0, 0, 0, 0, 0, 3, 26
"/Users/macbook/git/mote/mote_app/lib/screens/reg_profile_screen/widgets/my_photo_sheet.dart", "Dart", 0, 0, 79, 0, 0, 0, 0, 0, 0, 4, 83
"/Users/macbook/git/mote/mote_app/lib/screens/reg_profile_screen/widgets/photo_field.dart", "Dart", 0, 0, 101, 0, 0, 0, 0, 0, 0, 8, 109
"/Users/macbook/git/mote/mote_app/lib/screens/reg_profile_screen/widgets/photo_tip.dart", "Dart", 0, 0, 48, 0, 0, 0, 0, 0, 0, 3, 51
"/Users/macbook/git/mote/mote_app/lib/screens/reg_profile_screen/widgets/photo_upload_sheet.dart", "Dart", 0, 0, 136, 0, 0, 0, 0, 0, 0, 7, 143
"/Users/macbook/git/mote/mote_app/lib/screens/reg_profile_screen/widgets/reg_profile_header.dart", "Dart", 0, 0, 28, 0, 0, 0, 0, 0, 0, 3, 31
"/Users/macbook/git/mote/mote_app/lib/screens/reg_profile_screen/widgets/save_profile_button.dart", "Dart", 0, 0, 15, 0, 0, 0, 0, 0, 0, 3, 18
"/Users/macbook/git/mote/mote_app/lib/screens/reg_profile_screen/widgets/sign_bloc.dart", "Dart", 0, 0, 35, 0, 0, 0, 0, 0, 0, 3, 38
"/Users/macbook/git/mote/mote_app/lib/screens/reg_profile_screen/widgets/upload_image_button.dart", "Dart", 0, 0, 30, 0, 0, 0, 0, 0, 0, 3, 33
